CNPJ;RazaoSocial;Ano;Trimestre;ValorDespesas;Motivos
;;2025;3;54008.22;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;49913.31;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;9142.22;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;8477.29;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;105324.18;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;17735.97;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2645.13;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;299768.48;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;40031.08;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;544199.55;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;49.89;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;916.09;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;508588.32;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;230.95;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;910790.13;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;7366206.51;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;17.02;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;500588.86;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;7108960.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;227525.75;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2476170.01;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;110.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;5724.22;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2818.6;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;43640.31;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;582.95;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;54245.04;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;5235.66;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;195444.4;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3848.6;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3301.01;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;32923.01;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;35774.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;216559.63;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;429686.79;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4146712.19;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2594131.66;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;14932054.9;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;882984.1;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;17653071.94;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;103299.07;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1936979.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;536147.84;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;8325973.07;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;38556.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1033744.25;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;571838.2;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4770524.33;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3465.82;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;389512.77;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;122449.54;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1745747.72;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2395702.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1742762.37;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;77.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;867794.16;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;62042.72;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;23441.94;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;254965.96;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;36929.1;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;800008.32;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;61496579.76;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;27967118.25;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;11545889.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;499987569.12;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;16094052.3;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;16248721.85;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;32045043.68;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3575214.1;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;767159.36;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1385956.75;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;21604433.02;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;7174556.73;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;15038402.16;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;259934.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2089234.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1450949.38;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1907583.44;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;8557912.14;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;6599957.35;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;5777341.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2214744.67;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;7527004.87;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1578024.94;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;9116008.03;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3757070.77;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3599923.68;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;51768.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;521462.65;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;190212.75;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;831781.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;186198.73;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;23259.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;107465.6;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;68312.4;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;281810.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;44451.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4213317.56;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3539959.45;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;721859.69;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;5541284.74;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;828295.18;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;355905.86;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;8605000.84;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;8995574.83;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;261628.13;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;49709556.93;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;8553435.93;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;739234.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;40577.28;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;467469.71;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;18198.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1309620.66;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1207663.58;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2242842.09;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1403760.99;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1886213.2;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2383097.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;303414.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;502914.51;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;833430.04;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;25398.65;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;12025.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;9730.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;719390.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4804.71;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;881119.59;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;497365.88;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;32462067.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;274658889.03;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;245107538.38;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;60847.25;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;844576108.2;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;462860.36;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;14186.55;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;7577341.39;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1065288.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;11363229.96;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2952439.7;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;32117.43;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;10774649.73;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;5451744.9;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;49111737.4;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;24632731.68;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;6850.1;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;235833854.32;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;428.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;42.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;246475.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;92213.53;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;65716.86;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;5698852.75;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;21651833.94;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;7716486.91;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3643104.45;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1229868.5;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;14913834.94;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;373.07;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2455740.93;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;18558509.48;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1453558.23;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4275883.91;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3597577.74;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;19456.65;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;52389.07;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;320969.07;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;44804.62;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;30959.77;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4810.89;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;247039.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1731659.73;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;16703663.91;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;17378359.26;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1310.46;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1029881584.44;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;18000.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4615375.01;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;313579979.72;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;111181338.49;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;87780021.4;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;39547228.48;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1029058.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3733.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3492810224.2;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;906216.56;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;319693.36;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;18648080.43;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;18418496.4;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;792855037.55;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;136430.76;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;176497.72;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;10085711.59;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2091637.88;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;26943617.29;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;598456.64;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;10632186.75;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;901694.06;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;9319777.01;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1137025.82;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;31574971.94;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4835151.45;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;311048.43;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;52602006.26;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;16109240.13;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2601153.78;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;9346479.23;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;78213.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;895922.72;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;290422.67;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;26739.62;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1791829.62;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;39800.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;264376.48;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;363.28;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;61166.74;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3150.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1066282.11;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;6982900.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;28226616.6;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;9348862.9;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;35258376.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2907171.85;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;16112922.34;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1482756.69;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;581059.14;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;15562410.16;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3815859.14;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;37697539.17;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;5662748.93;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;444918.09;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;35335138.85;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1677877.89;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;6010733.65;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2619046.98;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;11162667.16;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1607576.4;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;42477333.04;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;12731695.18;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;242769.51;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;316.81;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;85090.46;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;34681.02;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3463.21;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;185042.53;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;261.2;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;75312.77;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;126845.76;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;5364.75;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;247406.62;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1802.3;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;548.88;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4575.31;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;26764.66;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;21326.1;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;28988391.1;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;10683434.75;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2408978.26;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;46545373.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3521714.13;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1242993.39;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;685136.74;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;98754.44;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1771639.59;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1033228.2;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;753764.81;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;105253.76;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;2759172.16;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;150586.55;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;266587.11;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1924.58;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;369309.19;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;101.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;500.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;150232.99;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;66069.66;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;115.38;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;372204.55;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;396278.47;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1108345.96;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;114720.03;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;104613.87;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;805007.36;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4652026.52;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;5440794.37;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3900.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;20468737.57;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;200.0;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;177736.89;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1499134.11;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3085052.16;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;9692856.82;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;11385394.24;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;5246757.29;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;849734.3;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;1327587.87;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;954633.08;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;808668.99;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3272714.65;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;9456934.28;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;13416090.05;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4780045.08;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;166295.11;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;200355.8;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4542522.49;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;11316.4;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;11803710.9;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;3760673.26;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;4069183.26;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;17213885.14;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;232092.82;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;23372112.55;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;53582.15;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;272812.48;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
;;2025;3;374724.81;CNPJ_INVALIDO,RAZAO_SOCIAL_VAZIA
